time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz
1334046,184.31,-3.69,-17.37,-0.660,3.090,9.460,-0.312,-0.062,-0.062
1334070,184.31,-3.69,-17.37,-0.660,3.050,9.420,-0.312,-0.187,0.062
1334092,184.31,-3.69,-17.37,-0.630,3.050,9.400,-0.062,-0.187,-0.062
1334114,184.31,-3.69,-17.37,-0.620,3.040,9.350,0.187,-0.187,-0.062
1334140,184.31,-3.69,-17.37,-0.620,3.040,9.360,0.125,0.000,0.000
1334162,184.31,-3.69,-17.37,-0.640,3.060,9.390,0.062,0.187,0.000
1334184,184.31,-3.69,-17.37,-0.660,3.090,9.440,0.000,0.500,0.000
1334210,184.31,-3.69,-17.37,-0.660,3.060,9.410,-0.250,0.062,0.000
1334232,184.31,-3.69,-17.37,-0.660,3.040,9.390,-0.312,-0.125,0.000
1334254,184.31,-3.69,-17.37,-0.650,3.040,9.370,-0.375,-0.312,0.000
1334281,184.31,-3.69,-17.37,-0.620,3.040,9.370,0.125,-0.437,0.062
1334303,184.31,-3.69,-17.37,-0.610,3.040,9.360,0.437,0.000,0.062
1334325,184.31,-3.69,-17.37,-0.640,3.070,9.420,0.500,0.062,-0.062
1334347,184.31,-3.69,-17.37,-0.680,3.060,9.390,0.125,0.187,-0.125
1334371,184.31,-3.69,-17.37,-0.650,3.060,9.390,-0.375,0.062,0.000
1334393,184.31,-3.69,-17.37,-0.700,3.070,9.400,-0.500,-0.187,0.000
1334415,184.31,-3.69,-17.31,-0.660,3.050,9.350,-0.375,-0.437,0.000
1334442,184.31,-3.69,-17.31,-0.600,3.020,9.340,0.062,-0.187,0.062
1334464,184.31,-3.69,-17.31,-0.620,3.070,9.390,0.250,0.187,-0.125
1334489,184.31,-3.69,-17.31,-0.660,3.090,9.400,0.375,0.125,0.000
1334512,184.31,-3.69,-17.31,-0.680,3.060,9.390,0.312,0.250,-0.125
1334534,184.31,-3.69,-17.31,-0.640,3.070,9.400,-0.187,-0.062,0.062
1334558,184.31,-3.69,-17.31,-0.650,3.080,9.390,-0.375,-0.250,-0.125
1334582,184.31,-3.69,-17.31,-0.640,3.060,9.370,-0.375,0.062,-0.062
1334604,184.31,-3.69,-17.31,-0.640,3.040,9.380,-0.250,0.125,-0.062
1334626,184.31,-3.69,-17.31,-0.670,3.030,9.390,0.187,0.000,0.062
1334648,184.31,-3.69,-17.31,-0.650,3.030,9.390,0.250,0.000,-0.062
1334672,184.31,-3.69,-17.31,-0.640,3.070,9.380,0.187,0.000,-0.062
1334694,184.31,-3.69,-17.31,-0.640,3.060,9.400,0.125,0.125,-0.125
1334716,184.31,-3.69,-17.31,-0.650,3.080,9.380,-0.250,0.000,-0.062
1334742,184.31,-3.69,-17.31,-0.650,3.030,9.380,-0.375,-0.062,0.000
1334764,184.31,-3.69,-17.31,-0.660,3.040,9.360,-0.125,0.062,0.000
1334786,184.31,-3.69,-17.31,-0.640,3.050,9.380,0.062,0.000,0.000
1334812,184.31,-3.69,-17.31,-0.630,3.040,9.390,0.187,0.000,0.000
1334834,184.31,-3.69,-17.31,-0.670,3.020,9.390,0.187,0.000,0.187
1334856,184.31,-3.69,-17.31,-0.640,3.060,9.320,0.125,-0.125,0.000
1334883,184.31,-3.69,-17.31,-0.640,3.090,9.430,-0.250,0.375,-0.250
1334905,184.31,-3.69,-17.31,-0.670,3.090,9.450,-0.437,0.000,0.000
1334927,184.31,-3.69,-17.31,-0.710,3.040,9.420,-0.125,-0.312,0.000
1334949,184.31,-3.69,-17.31,-0.650,3.020,9.370,0.375,-0.375,0.062
1334973,184.31,-3.69,-17.31,-0.610,3.020,9.320,0.125,-0.187,-0.125
1334995,184.31,-3.69,-17.31,-0.620,3.060,9.340,-0.125,0.125,-0.062
1335017,184.31,-3.69,-17.31,-0.650,3.070,9.400,0.062,0.250,-0.187
1335043,184.31,-3.69,-17.31,-0.710,3.040,9.450,-0.312,-0.250,0.000
1335065,184.31,-3.69,-17.31,-0.650,3.060,9.380,-0.250,-0.187,-0.062
1335087,184.31,-3.69,-17.31,-0.650,3.040,9.370,-0.125,-0.500,0.062
1335113,184.31,-3.69,-17.31,-0.600,3.030,9.330,-0.125,-0.250,0.000
1335135,184.31,-3.69,-17.31,-0.630,3.030,9.370,0.187,-0.125,0.062
1335157,184.31,-3.69,-17.31,-0.650,3.070,9.380,0.312,0.187,-0.062
1335184,184.31,-3.69,-17.31,-0.670,3.080,9.420,0.312,-0.125,0.062
1335206,184.31,-3.69,-17.31,-0.630,3.090,9.360,0.000,-0.187,0.000
1335228,184.31,-3.69,-17.31,-0.630,3.070,9.380,-0.250,-0.062,-0.062
1335250,184.31,-3.69,-17.31,-0.650,3.060,9.390,-0.312,-0.125,-0.062
1335275,184.31,-3.69,-17.31,-0.640,3.030,9.360,-0.250,-0.125,-0.062
1335297,184.31,-3.69,-17.31,-0.640,3.060,9.360,0.000,-0.187,0.062
1335323,184.31,-3.69,-17.31,-0.620,3.100,9.410,0.375,0.062,0.000
1335345,184.31,-3.69,-17.31,-0.640,3.080,9.380,0.187,-0.125,0.125
1335367,184.31,-3.69,-17.31,-0.660,3.050,9.360,0.125,-0.125,-0.125
1335392,184.31,-3.69,-17.31,-0.660,3.050,9.350,-0.250,0.062,-0.062
1335415,184.31,-3.69,-17.31,-0.630,3.080,9.390,-0.437,0.312,-0.062
1335437,184.31,-3.69,-17.31,-0.640,3.100,9.440,-0.500,0.437,-0.125
1335460,184.31,-3.69,-17.31,-0.700,3.040,9.470,-0.250,-0.312,0.000
1335485,184.31,-3.69,-17.31,-0.650,3.050,9.350,0.500,-0.750,0.312
1335507,184.31,-3.69,-17.31,-0.590,3.030,9.270,0.312,0.062,0.062
1335529,184.31,-3.69,-17.31,-0.590,3.030,9.260,-0.375,0.500,-0.187
1335551,184.31,-3.69,-17.31,-0.650,3.050,9.370,-0.625,0.437,-0.312
1335575,184.31,-3.69,-17.31,-0.690,3.080,9.490,-0.500,0.125,-0.187
1335597,184.31,-3.69,-17.31,-0.670,3.050,9.390,-0.375,-0.062,0.000
1335619,184.31,-3.69,-17.31,-0.650,3.060,9.380,-0.187,-0.437,0.000
1335646,184.31,-3.69,-17.31,-0.630,3.030,9.380,0.125,-0.250,0.000
1335668,184.31,-3.69,-17.31,-0.650,3.040,9.380,0.437,0.000,0.062
1335692,184.31,-3.69,-17.31,-0.640,3.070,9.330,0.187,0.437,-0.187
1335716,184.31,-3.69,-17.31,-0.650,3.080,9.430,-0.250,0.250,0.000
1335738,184.31,-3.69,-17.31,-0.670,3.090,9.430,-0.625,0.250,-0.062
1335761,184.31,-3.69,-17.31,-0.650,3.060,9.400,-0.500,-0.250,0.000
1335786,184.31,-3.69,-17.31,-0.640,3.040,9.420,-0.375,-0.125,0.062
1335808,184.31,-3.69,-17.31,-0.660,3.020,9.370,-0.125,-0.125,0.187
1335830,184.31,-3.69,-17.31,-0.620,3.030,9.350,0.250,0.062,0.000
1335852,184.31,-3.69,-17.31,-0.620,3.070,9.360,0.250,0.187,-0.125
1335876,184.31,-3.69,-17.31,-0.630,3.100,9.410,0.125,0.062,-0.125
1335898,184.31,-3.69,-17.31,-0.670,3.070,9.450,-0.312,0.125,0.000
1335920,184.31,-3.69,-17.31,-0.660,3.080,9.400,-0.375,0.000,0.062
1335947,184.31,-3.69,-17.31,-0.670,3.030,9.390,-0.625,-0.312,0.125
1335969,184.31,-3.69,-17.31,-0.620,3.010,9.370,-0.437,-0.187,0.062
1335993,184.31,-3.69,-17.31,-0.640,3.040,9.410,0.125,0.312,0.000
1336017,184.31,-3.69,-17.31,-0.630,3.050,9.380,0.500,0.000,-0.062
1336039,184.31,-3.69,-17.31,-0.670,3.080,9.410,0.500,0.187,-0.125
1336062,184.31,-3.69,-17.31,-0.660,3.090,9.400,0.062,-0.062,-0.062
1336087,184.31,-3.69,-17.31,-0.660,3.050,9.390,-0.312,0.000,-0.062
1336109,184.31,-3.69,-17.31,-0.640,3.060,9.380,-0.625,-0.375,0.062
1336131,184.31,-3.69,-17.31,-0.630,3.050,9.400,-0.375,-0.187,0.062
1336153,184.31,-3.69,-17.31,-0.640,3.040,9.370,-0.187,0.062,-0.062
1336178,184.31,-3.69,-17.31,-0.670,3.030,9.380,0.125,0.125,-0.125
1336200,184.31,-3.69,-17.31,-0.680,3.080,9.410,0.250,-0.062,0.000
1336225,184.31,-3.69,-17.31,-0.680,3.080,9.410,0.062,0.000,-0.062
1336248,184.31,-3.69,-17.31,-0.630,3.060,9.370,-0.187,-0.062,-0.125
1336270,184.31,-3.69,-17.31,-0.660,3.060,9.360,-0.437,0.000,0.000
1336294,184.31,-3.69,-17.31,-0.640,3.040,9.400,-0.437,0.062,0.062
1336318,184.31,-3.69,-17.31,-0.630,3.060,9.340,-0.250,-0.062,0.000
1336340,184.31,-3.69,-17.31,-0.680,3.050,9.410,0.062,0.062,-0.125
1336362,184.31,-3.69,-17.31,-0.670,3.070,9.390,0.250,0.125,0.000
1336388,184.31,-3.69,-17.31,-0.640,3.050,9.390,0.125,-0.125,0.125
1336410,184.31,-3.69,-17.31,-0.630,3.090,9.350,-0.125,-0.125,-0.062
1336432,184.31,-3.69,-17.31,-0.650,3.060,9.380,-0.250,0.062,-0.125
1336454,184.31,-3.69,-17.31,-0.640,3.040,9.420,-0.437,-0.062,0.000
1336479,184.31,-3.69,-17.31,-0.660,3.040,9.390,-0.250,0.125,0.000
1336501,184.31,-3.69,-17.31,-0.620,3.060,9.390,-0.125,-0.125,-0.187
1336526,184.31,-3.69,-17.31,-0.640,3.040,9.420,0.250,-0.250,0.062
1336549,184.31,-3.69,-17.31,-0.670,3.070,9.410,0.187,-0.250,0.000
1336571,184.31,-3.69,-17.31,-0.660,3.080,9.390,0.062,-0.062,0.000
1336595,184.31,-3.69,-17.31,-0.640,3.070,9.380,-0.375,0.000,-0.062
1336619,184.31,-3.69,-17.31,-0.650,3.050,9.390,-0.437,0.062,-0.125
1336641,184.31,-3.69,-17.31,-0.670,3.050,9.370,-0.375,0.062,-0.125
1336663,184.31,-3.69,-17.31,-0.680,3.040,9.390,-0.187,-0.062,0.062
1336689,184.31,-3.69,-17.31,-0.630,3.060,9.410,0.187,0.062,0.000
1336711,184.31,-3.69,-17.31,-0.640,3.100,9.380,0.187,0.000,0.062
1336733,184.31,-3.69,-17.31,-0.650,3.080,9.380,0.062,-0.062,0.000
1336755,184.31,-3.69,-17.31,-0.650,3.050,9.370,-0.187,0.062,-0.062
1336780,184.31,-3.69,-17.31,-0.650,3.050,9.390,-0.437,-0.125,-0.062
1336802,184.31,-3.69,-17.31,-0.650,3.080,9.390,-0.375,0.125,0.000
1336827,184.31,-3.69,-17.31,-0.660,3.040,9.380,-0.062,-0.062,0.125
1336850,184.31,-3.69,-17.31,-0.670,3.080,9.370,0.312,0.000,0.062
1336872,184.31,-3.69,-17.31,-0.650,3.050,9.400,0.437,0.125,-0.062
1336896,184.31,-3.69,-17.31,-0.640,3.060,9.380,0.312,-0.187,0.000
1336920,184.31,-3.69,-17.31,-0.650,3.080,9.390,0.187,0.000,0.125
1336942,184.31,-3.69,-17.31,-0.680,3.060,9.380,-0.187,0.062,0.125
1336964,184.31,-3.69,-17.31,-0.660,3.060,9.370,-0.375,-0.062,0.125
1336990,184.31,-3.69,-17.31,-0.660,3.060,9.400,-0.437,0.250,0.000
1337012,184.31,-3.69,-17.31,-0.640,3.070,9.420,-0.062,0.125,0.062
1337034,184.31,-3.69,-17.31,-0.670,3.050,9.400,0.437,0.062,0.000
1337056,184.31,-3.69,-17.31,-0.650,3.050,9.360,0.437,0.125,0.062
1337081,184.31,-3.69,-17.31,-0.630,3.070,9.390,0.000,0.062,0.062
1337103,184.31,-3.69,-17.31,-0.670,3.090,9.380,-0.062,-0.062,-0.062
1337127,184.31,-3.69,-17.31,-0.640,3.070,9.410,-0.125,0.000,0.000
1337151,184.31,-3.69,-17.31,-0.650,3.050,9.390,-0.125,-0.062,0.062
1337173,184.31,-3.69,-17.31,-0.680,3.030,9.390,0.000,-0.125,0.000
1337196,184.31,-3.69,-17.31,-0.660,3.040,9.380,0.187,-0.062,0.125
1337221,184.31,-3.69,-17.31,-0.630,3.070,9.380,0.312,0.125,0.062
1337243,184.31,-3.69,-17.31,-0.650,3.070,9.380,0.312,0.187,0.062
1337265,184.31,-3.69,-17.31,-0.650,3.090,9.410,0.125,0.187,0.000
1337291,184.31,-3.69,-17.31,-0.670,3.070,9.400,-0.125,0.125,0.062
1337313,184.31,-3.69,-17.31,-0.640,3.070,9.380,-0.375,0.000,0.000
1337335,184.31,-3.69,-17.31,-0.630,3.070,9.370,-0.250,-0.187,-0.062
1337357,184.31,-3.69,-17.31,-0.660,3.070,9.400,-0.062,-0.062,-0.062
1337382,184.31,-3.69,-17.31,-0.660,3.050,9.390,0.312,0.187,0.000
1337404,184.31,-3.69,-17.31,-0.670,3.040,9.390,0.250,0.062,0.000
1337428,184.31,-3.69,-17.31,-0.660,3.070,9.410,-0.062,0.000,0.000
1337452,184.31,-3.69,-17.31,-0.640,3.090,9.390,-0.250,-0.062,0.062
1337474,184.31,-3.69,-17.31,-0.660,3.060,9.390,-0.187,0.000,-0.062
1337496,184.31,-3.69,-17.31,-0.630,3.060,9.400,-0.125,0.000,0.000
1337522,184.31,-3.69,-17.31,-0.650,3.050,9.370,0.000,-0.062,0.000
1337544,184.31,-3.69,-17.31,-0.630,3.050,9.390,0.062,-0.187,0.000
1337566,184.31,-3.69,-17.31,-0.640,3.050,9.390,0.062,0.000,0.125
1337592,184.31,-3.69,-17.31,-0.670,3.050,9.420,-0.062,0.125,0.000
1337614,184.31,-3.69,-17.31,-0.640,3.060,9.370,-0.125,-0.062,0.062
1337636,184.31,-3.69,-17.31,-0.650,3.060,9.410,-0.062,0.000,-0.062
1337658,184.31,-3.69,-17.31,-0.630,3.070,9.390,-0.062,-0.062,0.000
1337683,184.31,-3.69,-17.31,-0.660,3.030,9.370,0.000,-0.250,0.000
1337705,184.31,-3.69,-17.31,-0.650,3.040,9.390,0.000,0.062,0.062
1337729,184.31,-3.69,-17.31,-0.670,3.070,9.360,-0.062,0.125,0.062
1337753,184.31,-3.69,-17.31,-0.630,3.070,9.410,0.000,-0.062,0.062
1337775,184.31,-3.69,-17.31,-0.630,3.050,9.380,-0.187,-0.125,0.000
1337797,184.31,-3.69,-17.31,-0.650,3.050,9.420,-0.062,0.062,-0.187
1337823,184.31,-3.69,-17.31,-0.660,3.050,9.400,-0.062,-0.125,0.062
1337845,184.31,-3.69,-17.31,-0.640,3.050,9.370,0.125,0.000,-0.125
1337867,184.31,-3.69,-17.31,-0.650,3.060,9.380,0.062,0.062,-0.062
1337893,184.31,-3.69,-17.31,-0.670,3.080,9.430,-0.062,0.062,-0.062
1337915,184.31,-3.69,-17.31,-0.650,3.060,9.380,-0.187,0.000,0.000
1337937,184.31,-3.69,-17.31,-0.670,3.070,9.400,-0.125,0.062,0.062
1337959,184.31,-3.69,-17.31,-0.660,3.040,9.420,-0.312,0.000,0.062
1337984,184.31,-3.69,-17.31,-0.640,3.050,9.380,-0.187,-0.250,0.000
1338006,184.31,-3.69,-17.31,-0.640,3.060,9.360,0.000,-0.062,0.000
1338028,184.31,-3.69,-17.31,-0.620,3.070,9.360,0.062,0.062,0.000
1338054,184.31,-3.69,-17.31,-0.640,3.080,9.400,0.125,-0.062,-0.062
1338076,184.31,-3.69,-17.31,-0.660,3.040,9.380,-0.125,0.062,0.062
1338098,184.31,-3.69,-17.31,-0.670,3.040,9.380,-0.125,-0.187,0.062
1338124,184.31,-3.69,-17.31,-0.620,3.060,9.370,-0.125,0.062,-0.125
1338146,184.31,-3.69,-17.31,-0.670,3.070,9.400,-0.062,0.125,-0.062
1338168,184.31,-3.69,-17.31,-0.650,3.060,9.410,-0.062,0.062,0.000
1338195,184.31,-3.69,-17.31,-0.660,3.070,9.420,0.062,-0.125,0.000
1338217,184.31,-3.69,-17.31,-0.660,3.040,9.370,0.062,0.000,0.000
1338241,184.31,-3.69,-17.31,-0.650,3.070,9.410,-0.062,-0.062,0.000
1338265,184.31,-3.69,-17.31,-0.650,3.060,9.360,-0.125,-0.187,0.062
1338287,184.31,-3.69,-17.31,-0.640,3.060,9.380,-0.125,-0.312,0.062
1338309,184.31,-3.69,-17.31,-0.630,3.070,9.380,0.062,-0.125,0.062
1338335,184.31,-3.69,-17.31,-0.670,3.060,9.380,0.500,0.062,0.000
1338357,184.31,-3.69,-17.31,-0.700,3.080,9.410,0.312,0.500,-0.187
1338379,184.31,-3.69,-17.31,-0.660,3.080,9.400,0.437,0.000,0.000
1338405,184.31,-3.69,-17.31,-0.660,3.040,9.370,0.312,-0.125,0.187
1338427,184.31,-3.69,-17.31,-0.620,3.070,9.370,0.250,-0.062,0.000
1338449,184.31,-3.69,-17.31,-0.650,3.080,9.370,0.187,0.125,0.125
1338475,184.31,-3.69,-17.31,-0.680,3.060,9.360,0.000,0.062,0.000
1338497,184.31,-3.69,-17.31,-0.660,3.040,9.390,0.000,-0.187,-0.062
1338519,184.31,-3.69,-17.31,-0.660,3.090,9.370,0.062,0.062,0.062
1338546,184.31,-3.69,-17.31,-0.650,3.060,9.390,-0.187,-0.250,0.062
1338568,184.31,-3.69,-17.31,-0.640,3.050,9.340,-0.312,-0.125,0.187
1338590,184.31,-3.69,-17.31,-0.650,3.080,9.380,0.000,0.000,0.125
1338612,184.31,-3.69,-17.31,-0.650,3.040,9.380,-0.125,0.125,0.000
1338636,184.31,-3.69,-17.31,-0.640,3.060,9.390,0.000,-0.125,0.062
1338658,184.31,-3.69,-17.31,-0.670,3.070,9.370,0.000,0.062,0.000
1338680,184.31,-3.69,-17.31,-0.650,3.060,9.420,-0.125,-0.125,-0.062
1338707,184.31,-3.69,-17.31,-0.620,3.050,9.410,-0.125,0.000,0.000
1338729,184.31,-3.69,-17.31,-0.660,3.030,9.380,-0.187,0.250,-0.125
1338754,184.31,-3.69,-17.31,-0.660,3.050,9.360,-0.187,0.000,-0.187
1338777,184.31,-3.69,-17.31,-0.660,3.050,9.410,0.062,0.250,-0.125
1338799,184.31,-3.69,-17.31,-0.640,3.060,9.380,0.125,0.187,-0.187
1338823,184.31,-3.69,-17.31,-0.670,3.020,9.390,0.187,0.125,-0.062
1338847,184.31,-3.69,-17.31,-0.630,3.060,9.400,0.125,0.062,0.000
1338869,184.31,-3.69,-17.31,-0.670,3.070,9.380,-0.187,0.125,-0.062
1338891,184.31,-3.69,-17.31,-0.650,3.070,9.390,-0.062,0.125,-0.187
1338913,184.31,-3.69,-17.31,-0.680,3.040,9.420,-0.187,-0.062,0.062
1338938,184.31,-3.69,-17.31,-0.660,3.050,9.390,-0.062,-0.250,0.000
1338960,184.31,-3.69,-17.31,-0.680,3.030,9.380,0.125,-0.187,0.125
1338986,184.31,-3.69,-17.31,-0.640,3.080,9.370,0.312,0.000,0.187
1339008,184.31,-3.69,-17.31,-0.640,3.080,9.410,0.000,0.000,0.312
1339030,184.31,-3.69,-17.31,-0.650,3.060,9.370,-0.125,-0.062,0.250
1339054,184.31,-3.69,-17.31,-0.650,3.060,9.400,-0.250,-0.250,0.187
1339078,184.31,-3.69,-17.31,-0.650,3.020,9.390,-0.437,-0.187,0.187
1339100,184.31,-3.69,-17.31,-0.630,3.030,9.390,-0.250,-0.250,0.062
1339123,184.31,-3.69,-17.31,-0.650,3.040,9.350,0.437,-0.062,0.125
1339148,184.31,-3.69,-17.31,-0.660,3.040,9.380,0.812,0.062,-0.125
1339170,184.31,-3.69,-17.31,-0.640,3.090,9.390,0.687,0.062,0.000
1339192,184.31,-3.69,-17.31,-0.670,3.100,9.420,0.687,-0.062,-0.062
1339214,184.31,-3.69,-17.31,-0.660,3.110,9.410,-0.062,-0.125,0.000
1339239,184.31,-3.69,-17.31,-0.660,3.080,9.380,-0.500,-0.125,0.062
1339261,184.31,-3.69,-17.31,-0.660,3.040,9.390,-0.562,-0.062,0.187
1339285,184.31,-3.69,-17.31,-0.630,3.030,9.380,-0.187,-0.062,0.062
1339309,184.31,-3.69,-17.31,-0.670,3.050,9.370,0.250,0.000,0.000
1339331,184.31,-3.69,-17.31,-0.670,3.030,9.370,0.375,0.062,0.062
1339354,184.31,-3.69,-17.31,-0.650,3.050,9.430,0.500,0.000,0.000
1339379,184.31,-3.69,-17.31,-0.650,3.080,9.380,0.437,-0.187,0.187
1339401,184.31,-3.69,-17.31,-0.620,3.070,9.410,0.125,-0.187,0.000
1339423,184.31,-3.69,-17.31,-0.640,3.070,9.360,-0.062,-0.062,0.000
1339449,184.31,-3.69,-17.31,-0.680,3.050,9.390,-0.250,-0.125,0.000
1339471,184.31,-3.69,-17.31,-0.660,3.040,9.380,-0.125,-0.125,0.000
1339493,184.31,-3.69,-17.31,-0.640,3.060,9.360,0.000,-0.062,0.062
1339515,184.31,-3.69,-17.31,-0.640,3.080,9.380,0.187,0.000,0.062
1339540,184.31,-3.69,-17.31,-0.680,3.070,9.390,0.125,-0.125,0.125
1339562,184.31,-3.69,-17.31,-0.650,3.060,9.390,0.125,0.000,0.062
1339586,184.31,-3.69,-17.31,-0.650,3.050,9.380,-0.062,-0.187,0.125
1339610,184.31,-3.69,-17.31,-0.650,3.050,9.370,-0.125,-0.125,0.125
1339632,184.31,-3.69,-17.31,-0.650,3.090,9.390,0.000,0.062,0.000
1339654,184.31,-3.69,-17.31,-0.660,3.060,9.420,0.062,-0.062,0.062
1339680,184.31,-3.69,-17.31,-0.680,3.060,9.400,0.125,-0.062,0.000
1339702,184.31,-3.69,-17.31,-0.650,3.060,9.380,0.062,-0.125,0.062
1339724,184.31,-3.69,-17.31,-0.630,3.060,9.350,-0.062,0.062,0.125
1339750,184.31,-3.69,-17.31,-0.640,3.060,9.390,-0.187,0.125,0.062
1339772,184.31,-3.69,-17.31,-0.660,3.060,9.370,-0.062,0.000,0.062
1339794,184.31,-3.69,-17.31,-0.650,3.040,9.400,-0.125,0.062,-0.062
1339816,184.31,-3.69,-17.31,-0.660,3.060,9.390,0.000,0.000,-0.062
1339841,184.31,-3.69,-17.31,-0.660,3.050,9.380,0.250,0.000,-0.062
1339863,184.31,-3.69,-17.31,-0.670,3.070,9.390,0.312,-0.125,0.062
1339886,184.31,-3.69,-17.31,-0.660,3.080,9.400,0.312,-0.250,0.062
1339911,184.31,-3.69,-17.31,-0.640,3.090,9.380,0.312,0.000,0.062
1339933,184.31,-3.69,-17.31,-0.670,3.060,9.410,0.125,0.312,0.000
1339955,184.31,-3.69,-17.31,-0.680,3.070,9.390,0.000,0.000,-0.062
1339981,184.31,-3.69,-17.31,-0.650,3.020,9.370,-0.125,0.000,-0.062
1340003,184.31,-3.69,-17.31,-0.660,3.070,9.390,-0.125,0.062,0.000
1340025,184.31,-3.69,-17.31,-0.650,3.040,9.370,0.000,-0.187,0.125
1340051,184.31,-3.69,-17.31,-0.660,3.090,9.380,0.125,-0.062,0.125
1340073,184.31,-3.69,-17.31,-0.650,3.060,9.390,0.187,0.000,0.062
1340095,184.31,-3.69,-17.31,-0.670,3.050,9.410,0.125,0.000,0.000
1340117,184.31,-3.69,-17.31,-0.670,3.060,9.410,0.000,0.125,0.000
1340142,184.31,-3.69,-17.31,-0.680,3.050,9.390,-0.062,0.000,0.062
1340164,184.31,-3.69,-17.31,-0.650,3.060,9.360,-0.062,-0.187,0.000
1340186,184.31,-3.69,-17.31,-0.640,3.050,9.400,-0.125,0.000,0.125
1340212,184.31,-3.69,-17.31,-0.690,3.070,9.390,-0.125,0.000,0.062
1340234,184.31,-3.69,-17.31,-0.670,3.060,9.420,0.062,0.187,0.062
1340256,184.31,-3.69,-17.31,-0.650,3.050,9.400,0.000,0.000,0.125
1340282,184.31,-3.69,-17.31,-0.660,3.060,9.390,-0.125,0.125,-0.062
1340304,184.31,-3.69,-17.31,-0.670,3.070,9.380,0.000,-0.250,0.062
1340326,184.31,-3.69,-17.31,-0.650,3.070,9.360,0.000,-0.125,0.062
1340352,184.31,-3.69,-17.31,-0.670,3.060,9.390,-0.125,0.250,-0.062
1340374,184.31,-3.69,-17.31,-0.660,3.040,9.380,-0.062,-0.187,0.000
1340396,184.31,-3.69,-17.31,-0.630,3.040,9.380,0.125,-0.125,0.187
1340418,184.31,-3.69,-17.31,-0.620,3.050,9.370,-0.062,0.125,0.000
1340443,184.31,-3.69,-17.31,-0.660,3.060,9.400,0.062,0.125,-0.062
1340465,184.31,-3.69,-17.31,-0.660,3.070,9.390,0.062,0.187,0.125
1340487,184.31,-3.69,-17.31,-0.650,3.080,9.380,0.125,0.000,0.062
1340513,184.31,-3.69,-17.31,-0.670,3.070,9.380,0.062,0.062,0.000
1340535,184.31,-3.69,-17.31,-0.660,3.050,9.390,0.062,-0.062,-0.062
1340557,184.31,-3.69,-17.31,-0.670,3.050,9.390,0.062,-0.187,0.125
1340583,184.31,-3.69,-17.31,-0.640,3.080,9.390,-0.125,0.187,0.000
1340605,184.31,-3.69,-17.31,-0.670,3.060,9.400,0.062,0.062,-0.062
1340627,184.31,-3.69,-17.31,-0.640,3.080,9.370,0.125,0.125,0.062
1340653,184.31,-3.69,-17.31,-0.650,3.070,9.410,-0.187,0.000,0.062
1340675,184.31,-3.69,-17.31,-0.670,3.050,9.380,-0.250,-0.062,0.062
1340697,184.31,-3.69,-17.31,-0.670,3.050,9.380,-0.187,0.125,-0.125
1340719,184.31,-3.69,-17.31,-0.630,3.050,9.360,0.000,-0.062,0.000
1340744,184.31,-3.69,-17.31,-0.670,3.050,9.380,0.125,0.125,-0.062
1340766,184.31,-3.69,-17.31,-0.690,3.060,9.390,0.125,0.000,-0.125
1340788,184.31,-3.69,-17.31,-0.660,3.080,9.380,0.062,0.000,0.125
1340814,184.31,-3.69,-17.31,-0.660,3.070,9.380,0.000,-0.187,0.000
1340836,184.31,-3.69,-17.31,-0.660,3.070,9.360,-0.187,-0.062,-0.062
1340858,184.31,-3.69,-17.31,-0.650,3.060,9.390,-0.187,-0.062,-0.125
1340884,184.31,-3.69,-17.31,-0.630,3.070,9.380,-0.250,0.250,-0.062
1340906,184.31,-3.69,-17.31,-0.670,3.070,9.380,0.000,0.000,0.000
1340928,184.31,-3.69,-17.31,-0.680,3.060,9.390,-0.062,0.125,-0.062
1340955,184.31,-3.69,-17.31,-0.650,3.040,9.400,0.062,-0.187,-0.062
1340977,184.31,-3.69,-17.31,-0.660,3.070,9.390,0.000,0.000,0.000
1340999,184.31,-3.69,-17.31,-0.660,3.060,9.380,-0.062,-0.062,0.062
1341021,184.31,-3.69,-17.31,-0.670,3.060,9.380,-0.250,-0.062,-0.062
1341045,184.31,-3.69,-17.31,-0.680,3.080,9.360,-0.312,0.187,0.000
1341067,184.31,-3.69,-17.31,-0.670,3.060,9.390,0.062,-0.187,0.062
1341089,184.31,-3.69,-17.31,-0.660,3.070,9.410,0.062,0.062,-0.187
1341115,184.31,-3.69,-17.31,-0.660,3.050,9.380,0.062,0.062,0.062
1341137,184.31,-3.69,-17.31,-0.640,3.040,9.380,0.125,0.000,0.000
1341159,184.31,-3.69,-17.31,-0.660,3.070,9.410,0.062,0.125,-0.062
1341185,184.31,-3.69,-17.31,-0.670,3.090,9.390,0.062,-0.062,0.000
1341207,184.31,-3.69,-17.31,-0.660,3.060,9.390,0.125,-0.187,0.000
1341229,184.31,-3.69,-17.31,-0.660,3.070,9.380,0.062,0.125,0.062
1341256,184.31,-3.69,-17.31,-0.660,3.070,9.380,0.125,0.000,0.062
1341278,184.31,-3.69,-17.31,-0.670,3.070,9.370,0.187,0.125,-0.062
1341300,184.31,-3.69,-17.31,-0.660,3.060,9.390,0.125,0.000,0.000
1341322,184.31,-3.69,-17.31,-0.690,3.050,9.390,-0.125,0.187,0.000
